tic_id,time,flux,flux_err
1637295,2036.0848484848484,1.0029045977026885,0.0019944230652885054
1637295,2036.0858585858584,1.0017617971816357,0.0019944230652885054
1637295,2036.0868686868687,1.0052225789044233,0.0019944230652885054
1637295,2036.0878787878787,1.0012070739206178,0.0019944230652885054
1637295,2036.0888888888887,1.0029296740669127,0.0019944230652885054
1637295,2036.089898989899,1.0020989282045434,0.0019944230652885054
1637295,2036.090909090909,1.0057016470180369,0.0019944230652885054
1637295,2036.091919191919,1.0042828847605945,0.0019944230652885054
1637295,2036.0929292929293,1.003629195071837,0.0019944230652885054
1637295,2036.0939393939393,1.0002410861133304,0.0019944230652885054
1637295,2036.0949494949493,1.0010595372534346,0.0019944230652885054
1637295,2036.0959595959596,1.0012997103923391,0.0019944230652885054
1637295,2036.0969696969696,1.001356679996499,0.0019944230652885054
1637295,2036.0979797979796,1.0032498237655034,0.0019944230652885054
1637295,2036.0989898989899,1.0046054081926916,0.0019944230652885054
1637295,2036.1,1.0045002944038197,0.0019944230652885054
8167346,2036.0,0.9964610316504318,0.001993586186433527
8167346,2036.00101010101,0.9977239972157447,0.001993586186433527
8167346,2036.0020202020203,1.0006026753162478,0.001993586186433527
8167346,2036.0030303030303,0.9944832637137685,0.001993586186433527
8167346,2036.0040404040403,0.9979067588400137,0.001993586186433527
8167346,2036.0050505050506,0.9940396226471342,0.001993586186433527
8167346,2036.0060606060606,0.9958975977614987,0.001993586186433527
8167346,2036.0070707070706,0.9967749630689497,0.001993586186433527
8167346,2036.0080808080809,0.9932797382639386,0.001993586186433527
8167346,2036.009090909091,0.9955667529836109,0.001993586186433527
8167346,2036.0111111111112,0.9992622611664828,0.001993586186433527
8167346,2036.0121212121212,0.9978001073329086,0.001993586186433527
8167346,2036.0131313131312,0.9980152963692067,0.001993586186433527
8167346,2036.0141414141415,1.0010136456131644,0.001993586186433527
8167346,2036.0151515151515,0.9981818747071722,0.001993586186433527
8167346,2036.0161616161615,0.9977289860483646,0.001993586186433527
8167346,2036.0171717171718,1.0001294662904276,0.001993586186433527
8167346,2036.0181818181818,1.0032708490159619,0.001993586186433527
8167346,2036.0191919191918,0.9992521009829765,0.001993586186433527
8167346,2036.021212121212,0.9948736702859836,0.001993586186433527
8167346,2036.0222222222221,0.9995528302468785,0.001993586186433527
8167346,2036.0232323232324,0.9970960126998644,0.001993586186433527
8167346,2036.0242424242424,0.9978305878834275,0.001993586186433527
8167346,2036.0252525252524,0.9980329398016428,0.001993586186433527
8167346,2036.0262626262627,0.998771287029382,0.001993586186433527
8167346,2036.0272727272727,0.9988050529086994,0.001993586186433527
8167346,2036.0282828282827,0.9984342974698527,0.001993586186433527
8167346,2036.029292929293,0.9975683091343518,0.001993586186433527
8167346,2036.031313131313,0.996866587238773,0.001993586186433527
8167346,2036.0323232323233,1.0019950463325662,0.001993586186433527
8167346,2036.0333333333333,0.9948719667821622,0.001993586186433527
8167346,2036.0343434343433,0.9992815472633181,0.001993586186433527
8167346,2036.0353535353536,1.0,0.001993586186433527
8167346,2036.0363636363636,1.0001122487339469,0.001993586186433527
8167346,2036.0373737373736,1.0018130147813635,0.001993586186433527
8167346,2036.0383838383839,0.9999555872217988,0.001993586186433527
8167346,2036.039393939394,0.9993798029301604,0.001993586186433527
8167346,2036.040404040404,1.0008024111393088,0.001993586186433527
8167346,2036.0414141414142,0.998091832362326,0.001993586186433527
8167346,2036.0424242424242,0.997047767038065,0.001993586186433527
8167346,2036.0434343434342,0.9974931724479429,0.001993586186433527
8167346,2036.0444444444445,1.0011782162501974,0.001993586186433527
8167346,2036.0454545454545,1.0021312657988573,0.001993586186433527
8167346,2036.0464646464645,1.000043986902246,0.001993586186433527
8167346,2036.0474747474748,1.004315522734445,0.001993586186433527
8167346,2036.0484848484848,1.0025239234296934,0.001993586186433527
8167346,2036.0494949494948,0.9979165539869869,0.001993586186433527
8167346,2036.050505050505,0.9996968979986325,0.001993586186433527
8167346,2036.051515151515,1.0016053698334173,0.001993586186433527
8167346,2036.0525252525251,1.0018789038755989,0.001993586186433527
8167346,2036.0535353535354,0.9984200610450594,0.001993586186433527
8167346,2036.0545454545454,1.0035122598432253,0.001993586186433527
8167346,2036.0555555555554,1.0009854769606887,0.001993586186433527
8167346,2036.0565656565657,0.9973875552110152,0.001993586186433527
8167346,2036.0575757575757,0.9977126810832168,0.001993586186433527
8167346,2036.0585858585857,1.001383488460678,0.001993586186433527
8167346,2036.059595959596,1.000621231340017,0.001993586186433527
8167346,2036.060606060606,1.0012594977182478,0.001993586186433527
8167346,2036.061616161616,1.0015595577485057,0.001993586186433527
8167346,2036.0626262626263,1.0013085342925359,0.001993586186433527
8167346,2036.0636363636363,1.0030460473509573,0.001993586186433527
8167346,2036.0646464646463,0.9995695002485595,0.001993586186433527
8167346,2036.0656565656566,0.9974210777326438,0.001993586186433527
8167346,2036.0666666666666,0.9991766600994566,0.001993586186433527
8167346,2036.0676767676766,1.0005461554930302,0.001993586186433527
8167346,2036.0686868686869,0.9963655137575881,0.001993586186433527
8167346,2036.069696969697,0.9993165907705015,0.001993586186433527
8167346,2036.070707070707,1.0022459481096917,0.001993586186433527
8167346,2036.0717171717172,0.998077048382733,0.001993586186433527
8167346,2036.0727272727272,1.0025951663930819,0.001993586186433527
8167346,2036.0737373737372,1.0016408392165561,0.001993586186433527
8167346,2036.0747474747475,1.000122713114564,0.001993586186433527
8167346,2036.0757575757575,1.0006226306467274,0.001993586186433527
8167346,2036.0767676767675,1.0016478357501084,0.001993586186433527
8167346,2036.0777777777778,0.9994410682283091,0.001993586186433527
8167346,2036.0787878787878,1.0032372656549111,0.001993586186433527
8167346,2036.0797979797978,0.9988344383496187,0.001993586186433527
8167346,2036.080808080808,1.0019182669817581,0.001993586186433527
8167346,2036.081818181818,1.0052949765923365,0.001993586186433527
8167346,2036.0828282828281,0.9998628071029538,0.001993586186433527
8167346,2036.0838383838384,1.0011040529945436,0.001993586186433527
8167346,2036.0848484848484,0.9991586516304873,0.001993586186433527
8167346,2036.0858585858584,1.002030515715705,0.001993586186433527
8167346,2036.0868686868687,0.9983104892456891,0.001993586186433527
8167346,2036.0878787878787,1.0015987991758206,0.001993586186433527
8167346,2036.0888888888887,1.0034009237006114,0.001993586186433527
8167346,2036.089898989899,1.0048891776463065,0.001993586186433527
8167346,2036.090909090909,1.0039948989794856,0.001993586186433527
8167346,2036.091919191919,1.0013541030197586,0.001993586186433527
8167346,2036.0929292929293,1.004307978646093,0.001993586186433527
8167346,2036.0939393939393,1.0032572818248127,0.001993586186433527
8167346,2036.0949494949493,1.0041982851678781,0.001993586186433527
8167346,2036.0959595959596,1.0023647066618133,0.001993586186433527
8167346,2036.0969696969696,1.0032647650737425,0.001993586186433527
8167346,2036.0979797979796,1.0015066274511975,0.001993586186433527
8167346,2036.0989898989899,1.001836742156019,0.001993586186433527
8167346,2036.1,1.0041418261840827,0.001993586186433527
